"item_id","location_id","_date"
"500-029748",14,"2022-01-01"
"500-063804",14,"2022-01-01"
"500-012508",14,"2022-01-01"
"500-066155",14,"2022-01-01"
"500-054460",14,"2022-01-01"
"500-041306",14,"2022-01-01"
"500-050513",14,"2022-01-01"
"500-062858",14,"2022-01-01"
"500-002341",14,"2022-01-01"
"500-011335",14,"2022-01-01"
"500-030674",14,"2022-01-01"
"500-015246",14,"2022-01-01"
"500-004453",14,"2022-01-01"
"500-009255",14,"2022-01-01"
"500-027773",14,"2022-01-01"
"500-020843",14,"2022-01-01"
"500-037944",14,"2022-01-01"
"500-067109",14,"2022-01-01"
"500-038923",14,"2022-01-01"
"500-016393",14,"2022-01-01"
"500-014843",14,"2022-01-01"
"500-002166",14,"2022-01-01"
"500-056858",14,"2022-01-01"
"500-047633",14,"2022-01-01"
"500-054647",14,"2022-01-01"
"500-048654",14,"2022-01-01"
"500-043740",14,"2022-01-01"
"500-041121",14,"2022-01-01"
"500-062201",14,"2022-01-01"
"500-063792",14,"2022-01-01"
"500-065080",14,"2022-01-01"
"500-053977",14,"2022-01-01"
"500-031180",14,"2022-01-01"
"500-014803",14,"2022-01-01"
"500-037692",14,"2022-01-01"
"500-010970",14,"2022-01-01"
"500-028573",14,"2022-01-01"
"500-002126",14,"2022-01-01"
"500-050774",14,"2022-01-01"
"500-052115",14,"2022-01-01"
"500-066332",14,"2022-01-01"
"500-048614",14,"2022-01-01"
"500-064553",14,"2022-01-01"
"500-054607",14,"2022-01-01"
"500-055394",14,"2022-01-01"
"500-044830",14,"2022-01-01"
"500-053486",14,"2022-01-01"
"500-058823",14,"2022-01-01"
"500-007009",14,"2022-01-01"
"500-048747",14,"2022-01-01"
"500-059152",14,"2022-01-01"
"500-066261",14,"2022-01-01"
"500-027188",14,"2022-01-01"
"500-050627",14,"2022-01-01"
"500-044963",14,"2022-01-01"
"500-019728",14,"2022-01-01"
"500-038269",14,"2022-01-01"
"500-053864",14,"2022-01-01"
"500-020309",14,"2022-01-01"
"500-016280",14,"2022-01-01"
"500-052838",14,"2022-01-01"
"500-032321",14,"2022-01-01"
"500-017713",14,"2022-01-01"
"500-009161",14,"2022-01-01"
"500-036252",14,"2022-01-01"
"500-052589",14,"2022-01-01"
"500-062352",14,"2022-01-01"
"500-060533",14,"2022-01-01"
"500-064440",14,"2022-01-01"
"500-066221",14,"2022-01-01"
"500-006938",14,"2022-01-01"
"500-003069",14,"2022-01-01"
"500-053824",14,"2022-01-01"
"500-044492",14,"2022-01-01"
"500-058930",14,"2022-01-01"
"500-038229",14,"2022-01-01"
"500-057957",14,"2022-01-01"
"500-053595",14,"2022-01-01"
"500-055748",14,"2022-01-01"
"500-020686",14,"2022-01-01"
"500-037781",14,"2022-01-01"
"500-027407",14,"2022-01-01"
"500-004727",14,"2022-01-01"
"500-023574",14,"2022-01-01"
"500-030500",14,"2022-01-01"
"500-032361",14,"2022-01-01"
"500-002035",14,"2022-01-01"
"500-066878",14,"2022-01-01"
"500-006361",14,"2022-01-01"
"500-036035",14,"2022-01-01"
"500-023753",14,"2022-01-01"
"500-037817",14,"2022-01-01"
"500-003781",14,"2022-01-01"
"500-038870",14,"2022-01-01"
"500-042468",14,"2022-01-01"
"500-008695",14,"2022-01-01"
"500-040209",14,"2022-01-01"
"500-063957",14,"2022-01-01"
"500-067595",14,"2022-01-01"
"500-014349",14,"2022-01-01"
"500-060714",14,"2022-01-01"
"500-066006",14,"2022-01-01"
"500-056352",14,"2022-01-01"
"500-021172",14,"2022-01-01"
"500-032106",14,"2022-01-01"
"500-066589",14,"2022-01-01"
"500-034614",14,"2022-01-01"
"500-036075",14,"2022-01-01"
"500-066838",14,"2022-01-01"
"500-015355",14,"2022-01-01"
"500-058329",14,"2022-01-01"
"500-033495",14,"2022-01-01"
"500-037857",14,"2022-01-01"
"500-014309",14,"2022-01-01"
"500-051193",14,"2022-01-01"
"500-046094",14,"2022-01-01"
"500-045366",14,"2022-01-01"
"500-056312",14,"2022-01-01"
"500-047507",14,"2022-01-01"
"500-048560",14,"2022-01-01"
"500-050400",14,"2022-01-01"
"500-009689",14,"2022-01-01"
"500-032978",14,"2022-01-01"
"500-003640",14,"2022-01-01"
"500-022301",14,"2022-01-01"
"500-033514",14,"2022-01-01"
"500-014747",14,"2022-01-01"
"500-005152",14,"2022-01-01"
"500-000803",14,"2022-01-01"
"500-039193",14,"2022-01-01"
"500-032087",14,"2022-01-01"
"500-047149",14,"2022-01-01"
"500-004970",14,"2022-01-01"
"500-064269",14,"2022-01-01"
"500-050581",14,"2022-01-01"
"500-041394",14,"2022-01-01"
"500-047937",14,"2022-01-01"
"500-054943",14,"2022-01-01"
"500-030329",14,"2022-01-01"
"500-047486",14,"2022-01-01"
"500-044774",14,"2022-01-01"
"500-057700",14,"2022-01-01"
"500-042066",14,"2022-01-01"
"500-051012",14,"2022-01-01"
"500-035246",14,"2022-01-01"
"500-016166",14,"2022-01-01"
"500-004481",14,"2022-01-01"
"500-009287",14,"2022-01-01"
"500-011628",14,"2022-01-01"
"500-048910",14,"2022-01-01"
"500-009748",14,"2022-01-01"
"500-054903",14,"2022-01-01"
"500-055121",14,"2022-01-01"
"500-057740",14,"2022-01-01"
"500-016918",14,"2022-01-01"
"500-067414",14,"2022-01-01"
"500-063740",14,"2022-01-01"
"500-051275",14,"2022-01-01"
"500-001789",14,"2022-01-01"
"500-065052",14,"2022-01-01"
"500-045080",14,"2022-01-01"
"500-021294",14,"2022-01-01"
"500-052448",14,"2022-01-01"
"500-007554",14,"2022-01-01"
"500-038667",14,"2022-01-01"
"500-019326",14,"2022-01-01"
"500-037600",14,"2022-01-01"
"500-008882",14,"2022-01-01"
"500-044553",14,"2022-01-01"
"500-065012",14,"2022-01-01"
"500-057896",14,"2022-01-01"
"500-040420",14,"2022-01-01"
"500-061161",14,"2022-01-01"
"500-063700",14,"2022-01-01"
"500-025668",14,"2022-01-01"
"500-006087",14,"2022-01-01"
"500-011180",14,"2022-01-01"
"500-027877",14,"2022-01-01"
"500-035021",14,"2022-01-01"
"500-008573",14,"2022-01-01"
"500-005375",14,"2022-01-01"
"500-029032",14,"2022-01-01"
"500-060654",14,"2022-01-01"
"500-052361",14,"2022-01-01"
"500-050500",14,"2022-01-01"
"500-054473",14,"2022-01-01"
"500-063817",14,"2022-01-01"
"500-042899",14,"2022-01-01"
"500-020850",14,"2022-01-01"
"500-033824",14,"2022-01-01"
"500-040349",14,"2022-01-01"
"500-042528",14,"2022-01-01"
"500-024492",14,"2022-01-01"
"500-029294",14,"2022-01-01"
"500-061608",14,"2022-01-01"
"500-006221",14,"2022-01-01"
"500-000882",14,"2022-01-01"
"500-066938",14,"2022-01-01"
"500-009246",14,"2022-01-01"
"500-030667",14,"2022-01-01"
"500-048420",14,"2022-01-01"
"500-059235",14,"2022-01-01"
"500-066106",14,"2022-01-01"
"500-052321",14,"2022-01-01"
"500-061387",14,"2022-01-01"
"500-020810",14,"2022-01-01"
"500-033864",14,"2022-01-01"
"500-042568",14,"2022-01-01"
"500-038970",14,"2022-01-01"
"500-024963",14,"2022-01-01"
"500-037917",14,"2022-01-01"
"500-030627",14,"2022-01-01"
"500-047188",14,"2022-01-01"
"500-013507",14,"2022-01-01"
"500-011366",14,"2022-01-01"
"500-066978",14,"2022-01-01"
"500-002135",14,"2022-01-01"
"500-032261",14,"2022-01-01"
"500-023474",14,"2022-01-01"
"500-028560",14,"2022-01-01"
"500-036312",14,"2022-01-01"
"500-020786",14,"2022-01-01"
"500-053495",14,"2022-01-01"
"500-058581",14,"2022-01-01"
"500-047660",14,"2022-01-01"
"500-043713",14,"2022-01-01"
"500-052489",14,"2022-01-01"
"500-034533",14,"2022-01-01"
"500-009061",14,"2022-01-01"
"500-030440",14,"2022-01-01"
"500-052938",14,"2022-01-01"
"500-011101",14,"2022-01-01"
"500-048388",14,"2022-01-01"
"500-065093",14,"2022-01-01"
"500-001748",14,"2022-01-01"
"500-063781",14,"2022-01-01"
"500-038369",14,"2022-01-01"
"500-058870",14,"2022-01-01"
"500-044863",14,"2022-01-01"
"500-057817",14,"2022-01-01"
"500-041132",14,"2022-01-01"
"500-060473",14,"2022-01-01"
"500-066361",14,"2022-01-01"
"500-024734",14,"2022-01-01"
"500-035121",14,"2022-01-01"
"500-003567",14,"2022-01-01"
"500-023804",14,"2022-01-01"
"500-006187",14,"2022-01-01"
"500-064930",14,"2022-01-01"
"500-065112",14,"2022-01-01"
"500-057427",14,"2022-01-01"
"500-020607",14,"2022-01-01"
"500-014991",14,"2022-01-01"
"500-010553",14,"2022-01-01"
"500-008433",14,"2022-01-01"
"500-026115",14,"2022-01-01"
"500-007454",14,"2022-01-01"
"500-038767",14,"2022-01-01"
"500-027486",14,"2022-01-01"
"500-030581",14,"2022-01-01"
"500-006408",14,"2022-01-01"
"500-059193",14,"2022-01-01"
"500-048786",14,"2022-01-01"
"500-045180",14,"2022-01-01"
"500-044413",14,"2022-01-01"
"500-051375",14,"2022-01-01"
"500-061021",14,"2022-01-01"
"500-065375",14,"2022-01-01"
"500-044634",14,"2022-01-01"
"500-061206",14,"2022-01-01"
"500-042126",14,"2022-01-01"
"500-051152",14,"2022-01-01"
"500-043904",14,"2022-01-01"
"500-050970",14,"2022-01-01"
"500-030269",14,"2022-01-01"
"500-011728",14,"2022-01-01"
"500-066087",14,"2022-01-01"
"500-013149",14,"2022-01-01"
"500-018592",14,"2022-01-01"
"500-004581",14,"2022-01-01"
"500-064329",14,"2022-01-01"
"500-004830",14,"2022-01-01"
"500-017844",14,"2022-01-01"
"500-003700",14,"2022-01-01"
"500-042958",14,"2022-01-01"
"500-029355",14,"2022-01-01"
"500-008614",14,"2022-01-01"
"500-037527",14,"2022-01-01"
"500-053773",14,"2022-01-01"
"500-063427",14,"2022-01-01"
"500-044674",14,"2022-01-01"
"500-057600",14,"2022-01-01"
"500-046015",14,"2022-01-01"
"500-016858",14,"2022-01-01"
"500-011768",14,"2022-01-01"
"500-032448",14,"2022-01-01"
"500-056393",14,"2022-01-01"
"500-028349",14,"2022-01-01"
"500-047837",14,"2022-01-01"
"500-041294",14,"2022-01-01"
"500-064369",14,"2022-01-01"
"500-023792",14,"2022-01-01"
"500-032187",14,"2022-01-01"
"500-013977",14,"2022-01-01"
"500-024513",14,"2022-01-01"
"500-037567",14,"2022-01-01"
"500-016026",14,"2022-01-01"
"500-003740",14,"2022-01-01"
"500-001121",14,"2022-01-01"
"500-041608",14,"2022-01-01"
"500-002380",14,"2022-01-01"
"500-004923",14,"2022-01-01"
"500-037985",14,"2022-01-01"
"500-031326",14,"2022-01-01"
"500-046489",14,"2022-01-01"
"500-020882",14,"2022-01-01"
"500-046938",14,"2022-01-01"
"500-035255",14,"2022-01-01"
"500-014714",14,"2022-01-01"
"500-005101",14,"2022-01-01"
"500-053620",14,"2022-01-01"
"500-051041",14,"2022-01-01"
"500-060686",14,"2022-01-01"
"500-034209",14,"2022-01-01"
"500-066194",14,"2022-01-01"
"500-032094",14,"2022-01-01"
"500-023681",14,"2022-01-01"
"500-017917",14,"2022-01-01"
"500-043029",14,"2022-01-01"
"500-025193",14,"2022-01-01"
"500-038413",14,"2022-01-01"
"500-046978",14,"2022-01-01"
"500-019152",14,"2022-01-01"
"500-035215",14,"2022-01-01"
"500-012046",14,"2022-01-01"
"500-031366",14,"2022-01-01"
"500-061355",14,"2022-01-01"
"500-042075",14,"2022-01-01"
"500-051001",14,"2022-01-01"
"500-067447",14,"2022-01-01"
"500-046106",14,"2022-01-01"
"500-056280",14,"2022-01-01"
"500-047495",14,"2022-01-01"
"500-050592",14,"2022-01-01"
"500-021708",14,"2022-01-01"
"500-051226",14,"2022-01-01"
"500-055355",14,"2022-01-01"
"500-058553",14,"2022-01-01"
"500-065001",14,"2022-01-01"
"500-053188",14,"2022-01-01"
"500-014573",14,"2022-01-01"
"500-038634",14,"2022-01-01"
"500-020754",14,"2022-01-01"
"500-022135",14,"2022-01-01"
"500-003474",14,"2022-01-01"
"500-001215",14,"2022-01-01"
"500-000786",14,"2022-01-01"
"500-027864",14,"2022-01-01"
"500-006094",14,"2022-01-01"
"500-052194",14,"2022-01-01"
"500-043781",14,"2022-01-01"
"500-054686",14,"2022-01-01"
"500-045093",14,"2022-01-01"
"500-065041",14,"2022-01-01"
"500-046361",14,"2022-01-01"
"500-055315",14,"2022-01-01"
"500-061132",14,"2022-01-01"
"500-051266",14,"2022-01-01"
"500-007547",14,"2022-01-01"
"500-027595",14,"2022-01-01"
"500-056528",14,"2022-01-01"
"500-021287",14,"2022-01-01"
"500-005768",14,"2022-01-01"
"500-053586",14,"2022-01-01"
"500-044930",14,"2022-01-01"
"500-057944",14,"2022-01-01"
"500-053837",14,"2022-01-01"
"500-047773",14,"2022-01-01"
"500-054707",14,"2022-01-01"
"500-045112",14,"2022-01-01"
"500-056166",14,"2022-01-01"
"500-048714",14,"2022-01-01"
"500-050674",14,"2022-01-01"
"500-062341",14,"2022-01-01"
"500-021306",14,"2022-01-01"
"500-002026",14,"2022-01-01"
"500-011052",14,"2022-01-01"
"500-025275",14,"2022-01-01"
"500-036201",14,"2022-01-01"
"500-006155",14,"2022-01-01"
"500-004734",14,"2022-01-01"
"500-028473",14,"2022-01-01"
"500-037792",14,"2022-01-01"
"500-051628",14,"2022-01-01"
"500-053877",14,"2022-01-01"
"500-065180",14,"2022-01-01"
"500-044970",14,"2022-01-01"
"500-063692",14,"2022-01-01"
"500-052055",14,"2022-01-01"
"500-050634",14,"2022-01-01"
"500-066272",14,"2022-01-01"
"500-054747",14,"2022-01-01"
"500-045152",14,"2022-01-01"
"500-056126",14,"2022-01-01"
"500-006115",14,"2022-01-01"
"500-028433",14,"2022-01-01"
"500-036241",14,"2022-01-01"
"500-021346",14,"2022-01-01"
"500-032332",14,"2022-01-01"
"500-007937",14,"2022-01-01"
"500-038823",14,"2022-01-01"
"500-024830",14,"2022-01-01"
"500-037844",14,"2022-01-01"
"500-044329",14,"2022-01-01"
"500-038592",14,"2022-01-01"
"500-025012",14,"2022-01-01"
"500-036066",14,"2022-01-01"
"500-004553",14,"2022-01-01"
"500-028614",14,"2022-01-01"
"500-039001",14,"2022-01-01"
"500-032115",14,"2022-01-01"
"500-043467",14,"2022-01-01"
"500-050413",14,"2022-01-01"
"500-052272",14,"2022-01-01"
"500-060747",14,"2022-01-01"
"500-054560",14,"2022-01-01"
"500-057692",14,"2022-01-01"
"500-051180",14,"2022-01-01"
"500-020903",14,"2022-01-01"
"500-024870",14,"2022-01-01"
"500-044369",14,"2022-01-01"
"500-038863",14,"2022-01-01"
"500-067049",14,"2022-01-01"
"500-002201",14,"2022-01-01"
"500-030734",14,"2022-01-01"
"500-006372",14,"2022-01-01"
"500-034647",14,"2022-01-01"
"500-025052",14,"2022-01-01"
"500-066015",14,"2022-01-01"
"500-048533",14,"2022-01-01"
"500-045335",14,"2022-01-01"
"500-047554",14,"2022-01-01"
"500-048882",14,"2022-01-01"
"500-054891",14,"2022-01-01"
"500-050453",14,"2022-01-01"
"500-031768",14,"2022-01-01"
"500-067586",14,"2022-01-01"
"500-063944",14,"2022-01-01"
"500-060732",14,"2022-01-01"
"500-044693",14,"2022-01-01"
"500-038028",14,"2022-01-01"
"500-038856",14,"2022-01-01"
"500-024845",14,"2022-01-01"
"500-037831",14,"2022-01-01"
"500-027606",14,"2022-01-01"
"500-025067",14,"2022-01-01"
"500-004526",14,"2022-01-01"
"500-006347",14,"2022-01-01"
"500-015333",14,"2022-01-01"
"500-032160",14,"2022-01-01"
"500-023775",14,"2022-01-01"
"500-030701",14,"2022-01-01"
"500-002234",14,"2022-01-01"
"500-011240",14,"2022-01-01"
"500-013421",14,"2022-01-01"
"500-066060",14,"2022-01-01"
"500-064601",14,"2022-01-01"
"500-045340",14,"2022-01-01"
"500-056334",14,"2022-01-01"
"500-062113",14,"2022-01-01"
"500-043452",14,"2022-01-01"
"500-050426",14,"2022-01-01"
"500-063480",14,"2022-01-01"
"500-065392",14,"2022-01-01"
"500-003228",14,"2022-01-01"
"500-001449",14,"2022-01-01"
"500-038816",14,"2022-01-01"
"500-032120",14,"2022-01-01"
"500-023735",14,"2022-01-01"
"500-004566",14,"2022-01-01"
"500-034632",14,"2022-01-01"
"500-052788",14,"2022-01-01"
"500-025027",14,"2022-01-01"
"500-066788",14,"2022-01-01"
"500-002053",14,"2022-01-01"
"500-039213",14,"2022-01-01"
"500-038780",14,"2022-01-01"
"500-014976",14,"2022-01-01"
"500-053842",14,"2022-01-01"
"500-046295",14,"2022-01-01"
"500-060555",14,"2022-01-01"
"500-064997",14,"2022-01-01"
"500-006160",14,"2022-01-01"
"500-039253",14,"2022-01-01"
"500-027421",14,"2022-01-01"
"500-002013",14,"2022-01-01"
"500-032347",14,"2022-01-01"
"500-047289",14,"2022-01-01"
"500-003580",14,"2022-01-01"
"500-012395",14,"2022-01-01"
"500-007942",14,"2022-01-01"
"500-019281",14,"2022-01-01"
"500-061549",14,"2022-01-01"
"500-061086",14,"2022-01-01"
"500-062374",14,"2022-01-01"
"500-060515",14,"2022-01-01"
"500-048721",14,"2022-01-01"
"500-066207",14,"2022-01-01"
"500-035047",14,"2022-01-01"
"500-033755",14,"2022-01-01"
"500-022140",14,"2022-01-01"
"500-066649",14,"2022-01-01"
"500-002192",14,"2022-01-01"
"500-045569",14,"2022-01-01"
"500-047308",14,"2022-01-01"
"500-018693",14,"2022-01-01"
"500-011429",14,"2022-01-01"
"500-060494",14,"2022-01-01"
"500-042227",14,"2022-01-01"
"500-051253",14,"2022-01-01"
"500-040446",14,"2022-01-01"
"500-063766",14,"2022-01-01"
"500-053983",14,"2022-01-01"
"500-055320",14,"2022-01-01"
"500-065074",14,"2022-01-01"
"500-020761",14,"2022-01-01"
"500-031174",14,"2022-01-01"
"500-016327",14,"2022-01-01"
"500-061488",14,"2022-01-01"
"500-038601",14,"2022-01-01"
"500-035007",14,"2022-01-01"
"500-024612",14,"2022-01-01"
"500-037666",14,"2022-01-01"
"500-034594",14,"2022-01-01"
"500-028587",14,"2022-01-01"
"500-027851",14,"2022-01-01"
"500-032286",14,"2022-01-01"
"500-066609",14,"2022-01-01"
"500-032749",14,"2022-01-01"
"500-056092",14,"2022-01-01"
"500-035879",14,"2022-01-01"
"500-051213",14,"2022-01-01"
"500-053472",14,"2022-01-01"
"500-019919",14,"2022-01-01"
"500-065213",14,"2022-01-01"
"500-058741",14,"2022-01-01"
"500-040621",14,"2022-01-01"
"500-042040",14,"2022-01-01"
"500-006749",14,"2022-01-01"
"500-062092",14,"2022-01-01"
"500-054965",14,"2022-01-01"
"500-043862",14,"2022-01-01"
"500-052609",14,"2022-01-01"
"500-050068",14,"2022-01-01"
"500-004956",14,"2022-01-01"
"500-048108",14,"2022-01-01"
"500-055488",14,"2022-01-01"
"500-003666",14,"2022-01-01"
"500-037441",14,"2022-01-01"
"500-026254",14,"2022-01-01"
"500-014761",14,"2022-01-01"
"500-038426",14,"2022-01-01"
"500-053615",14,"2022-01-01"
"500-051074",14,"2022-01-01"
"500-044712",14,"2022-01-01"
"500-045281",14,"2022-01-01"
"500-050856",14,"2022-01-01"
"500-048936",14,"2022-01-01"
"500-018905",14,"2022-01-01"
"500-052649",14,"2022-01-01"
"500-007755",14,"2022-01-01"
"500-005134",14,"2022-01-01"
"500-024475",14,"2022-01-01"
"500-035260",14,"2022-01-01"
"500-001047",14,"2022-01-01"
"500-054008",14,"2022-01-01"
"500-003775",14,"2022-01-01"
"500-038884",14,"2022-01-01"
"500-020455",14,"2022-01-01"
"500-016013",14,"2022-01-01"
"500-038535",14,"2022-01-01"
"500-008661",14,"2022-01-01"
"500-037552",14,"2022-01-01"
"500-049047",14,"2022-01-01"
"500-044641",14,"2022-01-01"
"500-057635",14,"2022-01-01"
"500-046020",14,"2022-01-01"
"500-055054",14,"2022-01-01"
"500-042153",14,"2022-01-01"
"500-062181",14,"2022-01-01"
"500-048865",14,"2022-01-01"
"500-030793",14,"2022-01-01"
"500-054048",14,"2022-01-01"
"500-036081",14,"2022-01-01"
"500-027694",14,"2022-01-01"
"500-035373",14,"2022-01-01"
"500-024566",14,"2022-01-01"
"500-037512",14,"2022-01-01"
"500-016053",14,"2022-01-01"
"500-038575",14,"2022-01-01"
"500-042113",14,"2022-01-01"
"500-063452",14,"2022-01-01"
"500-058612",14,"2022-01-01"
"500-039898",14,"2022-01-01"
"500-043931",14,"2022-01-01"
"500-050945",14,"2022-01-01"
"500-066295",14,"2022-01-01"
"500-036769",14,"2022-01-01"
"500-034108",14,"2022-01-01"
"500-015449",14,"2022-01-01"
"500-064945",14,"2022-01-01"
"500-044997",14,"2022-01-01"
"500-053521",14,"2022-01-01"
"500-053890",14,"2022-01-01"
"500-014415",14,"2022-01-01"
"500-016274",14,"2022-01-01"
"500-029147",14,"2022-01-01"
"500-065919",14,"2022-01-01"
"500-008406",14,"2022-01-01"
"500-024741",14,"2022-01-01"
"500-046788",14,"2022-01-01"
"500-002081",14,"2022-01-01"
"500-041509",14,"2022-01-01"
"500-043368",14,"2022-01-01"
"500-004793",14,"2022-01-01"
"500-036729",14,"2022-01-01"
"500-047794",14,"2022-01-01"
"500-046207",14,"2022-01-01"
"500-055273",14,"2022-01-01"
"500-049260",14,"2022-01-01"
"500-065127",14,"2022-01-01"
"500-053561",14,"2022-01-01"
"500-008189",14,"2022-01-01"
"500-061054",14,"2022-01-01"
"500-020672",14,"2022-01-01"
"500-033606",14,"2022-01-01"
"500-003552",14,"2022-01-01"
"500-008446",14,"2022-01-01"
"500-065959",14,"2022-01-01"
"500-025292",14,"2022-01-01"
"500-043328",14,"2022-01-01"
"500-044856",14,"2022-01-01"
"500-031998",14,"2022-01-01"
"500-057822",14,"2022-01-01"
"500-051281",14,"2022-01-01"
"500-058845",14,"2022-01-01"
"500-031429",14,"2022-01-01"
"500-057593",14,"2022-01-01"
"500-050712",14,"2022-01-01"
"500-052173",14,"2022-01-01"
"500-002140",14,"2022-01-01"
"500-011134",14,"2022-01-01"
"500-041979",14,"2022-01-01"
"500-059819",14,"2022-01-01"
"500-004652",14,"2022-01-01"
"500-006033",14,"2022-01-01"
"500-035095",14,"2022-01-01"
"500-038693",14,"2022-01-01"
"500-046649",14,"2022-01-01"
"500-033787",14,"2022-01-01"
"500-065569",14,"2022-01-01"
"500-007811",14,"2022-01-01"
"500-058805",14,"2022-01-01"
"500-061195",14,"2022-01-01"
"500-052133",14,"2022-01-01"
"500-062267",14,"2022-01-01"
"500-045034",14,"2022-01-01"
"500-056040",14,"2022-01-01"
"500-025353",14,"2022-01-01"
"500-028555",14,"2022-01-01"
"500-027883",14,"2022-01-01"
"500-032254",14,"2022-01-01"
"500-023441",14,"2022-01-01"
"500-002100",14,"2022-01-01"
"500-065529",14,"2022-01-01"
"500-003493",14,"2022-01-01"
"500-014825",14,"2022-01-01"
"500-003922",14,"2022-01-01"
"500-065898",14,"2022-01-01"
"500-037922",14,"2022-01-01"
"500-051898",14,"2022-01-01"
"500-038945",14,"2022-01-01"
"500-051529",14,"2022-01-01"
"500-020825",14,"2022-01-01"
"500-036100",14,"2022-01-01"
"500-027715",14,"2022-01-01"
"500-011353",14,"2022-01-01"
"500-023666",14,"2022-01-01"
"500-030612",14,"2022-01-01"
"500-043501",14,"2022-01-01"
"500-050575",14,"2022-01-01"
"500-021879",14,"2022-01-01"
"500-048415",14,"2022-01-01"
"500-047472",14,"2022-01-01"
"500-054406",14,"2022-01-01"
"500-045213",14,"2022-01-01"
"500-056267",14,"2022-01-01"
"500-063862",14,"2022-01-01"
"500-007208",14,"2022-01-01"
"500-016192",14,"2022-01-01"
"500-020865",14,"2022-01-01"
"500-038905",14,"2022-01-01"
"500-024916",14,"2022-01-01"
"500-009273",14,"2022-01-01"
"500-027755",14,"2022-01-01"
"500-021588",14,"2022-01-01"
"500-045253",14,"2022-01-01"
"500-048455",14,"2022-01-01"
"500-059240",14,"2022-01-01"
"500-039959",14,"2022-01-01"
"500-052354",14,"2022-01-01"
"500-062000",14,"2022-01-01"
"500-007248",14,"2022-01-01"
"500-065281",14,"2022-01-01"
"500-027842",14,"2022-01-01"
"500-025392",14,"2022-01-01"
"500-043228",14,"2022-01-01"
"500-062769",14,"2022-01-01"
"500-065859",14,"2022-01-01"
"500-005340",14,"2022-01-01"
"500-014555",14,"2022-01-01"
"500-038612",14,"2022-01-01"
"500-035014",14,"2022-01-01"
"500-008546",14,"2022-01-01"
"500-020772",14,"2022-01-01"
"500-031167",14,"2022-01-01"
"500-063735",14,"2022-01-01"
"500-040415",14,"2022-01-01"
"500-065027",14,"2022-01-01"
"500-057512",14,"2022-01-01"
"500-046307",14,"2022-01-01"
"500-034048",14,"2022-01-01"
"500-050793",14,"2022-01-01"
"500-060148",14,"2022-01-01"
"500-030905",14,"2022-01-01"
"500-002181",14,"2022-01-01"
"500-001273",14,"2022-01-01"
"500-035054",14,"2022-01-01"
"500-024641",14,"2022-01-01"
"500-014515",14,"2022-01-01"
"500-033289",14,"2022-01-01"
"500-053990",14,"2022-01-01"
"500-042234",14,"2022-01-01"
"500-044897",14,"2022-01-01"
"500-063775",14,"2022-01-01"
"500-060487",14,"2022-01-01"
"500-066395",14,"2022-01-01"
"500-054936",14,"2022-01-01"
"500-021549",14,"2022-01-01"
"500-065240",14,"2022-01-01"
"500-067421",14,"2022-01-01"
"500-046160",14,"2022-01-01"
"500-055114",14,"2022-01-01"
"500-044701",14,"2022-01-01"
"500-063552",14,"2022-01-01"
"500-051819",14,"2022-01-01"
"500-020515",14,"2022-01-01"
"500-029260",14,"2022-01-01"
"500-000876",14,"2022-01-01"
"500-054148",14,"2022-01-01"
"500-030693",14,"2022-01-01"
"500-056729",14,"2022-01-01"
"500-064793",14,"2022-01-01"
"500-002629",14,"2022-01-01"
"500-023368",14,"2022-01-01"
"500-062081",14,"2022-01-01"
"500-018128",14,"2022-01-01"
"500-042053",14,"2022-01-01"
"500-051027",14,"2022-01-01"
"500-061373",14,"2022-01-01"
"500-046120",14,"2022-01-01"
"500-057735",14,"2022-01-01"
"500-065200",14,"2022-01-01"
"500-058752",14,"2022-01-01"
"500-067461",14,"2022-01-01"
"500-033890",14,"2022-01-01"
"500-037452",14,"2022-01-01"
"500-053389",14,"2022-01-01"
"500-007706",14,"2022-01-01"
"500-014772",14,"2022-01-01"
"500-038984",14,"2022-01-01"
"500-012060",14,"2022-01-01"
"500-018956",14,"2022-01-01"
"500-065381",14,"2022-01-01"
"500-063922",14,"2022-01-01"
"500-005529",14,"2022-01-01"
"500-062100",14,"2022-01-01"
"500-043441",14,"2022-01-01"
"500-066073",14,"2022-01-01"
"500-048555",14,"2022-01-01"
"500-064612",14,"2022-01-01"
"500-056327",14,"2022-01-01"
"500-047532",14,"2022-01-01"
"500-015360",14,"2022-01-01"
"500-009373",14,"2022-01-01"
"500-002267",14,"2022-01-01"
"500-023726",14,"2022-01-01"
"500-024816",14,"2022-01-01"
"500-037862",14,"2022-01-01"
"500-038805",14,"2022-01-01"
"500-051469",14,"2022-01-01"
"500-053208",14,"2022-01-01"
"500-007687",14,"2022-01-01"
"500-005569",14,"2022-01-01"
"500-026649",14,"2022-01-01"
"500-053787",14,"2022-01-01"
"500-044680",14,"2022-01-01"
"500-047572",14,"2022-01-01"
"500-048515",14,"2022-01-01"
"500-050475",14,"2022-01-01"
"500-032173",14,"2022-01-01"
"500-030712",14,"2022-01-01"
"500-027615",14,"2022-01-01"
"500-034661",14,"2022-01-01"
"500-009333",14,"2022-01-01"
"500-039067",14,"2022-01-01"
"500-020925",14,"2022-01-01"
"500-037822",14,"2022-01-01"
"500-051998",14,"2022-01-01"
"500-008487",14,"2022-01-01"
"500-046709",14,"2022-01-01"
"500-014925",14,"2022-01-01"
